,rn,iteration
1654,"('R04343', 'reverse')",1
1655,"('R01519', 'reverse')",1
1656,"('R00303', 'forward')",1
1657,"('R08601', 'forward')",1
1658,"('R02284', 'reverse')",1
1659,"('R09952', 'reverse')",1
1660,"('R05796', 'reverse')",1
1661,"('R01091', 'reverse')",1
1662,"('R10060', 'reverse')",1
1663,"('R09768', 'forward')",1
1664,"('R01288', 'reverse')",1
1665,"('R01326', 'forward')",1
1666,"('R00346', 'forward')",1
1667,"('R01385', 'reverse')",1
1668,"('R05380', 'reverse')",1
1669,"('R10462', 'reverse')",1
1670,"('R10836', 'reverse')",1
1671,"('R01394', 'reverse')",1
1672,"('R01878', 'forward')",1
1673,"('R01381', 'reverse')",1
1674,"('R04591', 'forward')",2
1675,"('R07641', 'reverse')",2
1676,"('R03471', 'reverse')",2
1677,"('R03696', 'forward')",2
1678,"('R04383', 'reverse')",2
1679,"('R03393', 'forward')",2
1680,"('R03457', 'reverse')",2
1681,"('R00578', 'reverse')",2
1682,"('R03372', 'forward')",2
1683,"('R00213', 'forward')",2
1684,"('R09978', 'reverse')",2
1685,"('R02319', 'reverse')",2
1686,"('R10135', 'reverse')",2
1687,"('R00969', 'forward')",2
1688,"('R10687', 'forward')",2
1689,"('R04382', 'reverse')",2
1690,"('R01185', 'forward')",2
1691,"('R00158', 'forward')",2
1692,"('R02805', 'reverse')",2
1693,"('R04559', 'forward')",2
1694,"('R00573', 'reverse')",2
1695,"('R01113', 'forward')",2
1696,"('R09683', 'forward')",2
1697,"('R01544', 'forward')",2
1698,"('R10408', 'reverse')",2
1699,"('R00436', 'reverse')",2
1700,"('R10442', 'forward')",2
1701,"('R03429', 'forward')",2
1702,"('R00221', 'forward')",2
1703,"('R10846', 'reverse')",2
1704,"('R01857', 'forward')",2
1705,"('R02092', 'reverse')",2
1706,"('R01569', 'reverse')",2
1707,"('R10773', 'reverse')",2
1708,"('R06982', 'reverse')",2
1709,"('R00330', 'forward')",2
1710,"('R07324', 'forward')",2
1711,"('R01665', 'forward')",2
1712,"('R03935', 'forward')",2
1713,"('R00514', 'reverse')",2
1714,"('R07343', 'forward')",2
1715,"('R00087', 'reverse')",2
1716,"('R05800', 'reverse')",2
1717,"('R09670', 'forward')",2
1718,"('R04372', 'reverse')",2
1719,"('R01567', 'forward')",2
1720,"('R00429', 'forward')",2
1721,"('R07405', 'reverse')",2
1722,"('R00426', 'forward')",2
1723,"('R01187', 'reverse')",2
1724,"('R00149', 'forward')",2
1725,"('R00331', 'reverse')",2
1726,"('R03868', 'forward')",2
1727,"('R04509', 'forward')",2
1728,"('R02095', 'reverse')",2
1729,"('R00912', 'forward')",2
1730,"('R03394', 'forward')",2
1731,"('R00723', 'reverse')",2
1732,"('R02677', 'forward')",2
1733,"('R00125', 'forward')",2
1734,"('R02326', 'reverse')",2
1735,"('R01190', 'reverse')",2
1736,"('R05799', 'forward')",2
1737,"('R07341', 'forward')",2
1738,"('R00328', 'forward')",2
1739,"('R08694', 'forward')",2
1740,"('R00086', 'forward')",2
1741,"('R00497', 'reverse')",2
1742,"('R04591', 'reverse')",2
1743,"('R00602', 'reverse')",2
1744,"('R05781', 'reverse')",2
1745,"('R01570', 'forward')",2
1746,"('R01292', 'reverse')",2
1747,"('R03540', 'forward')",2
1748,"('R03696', 'reverse')",2
1749,"('R01885', 'reverse')",2
1750,"('R09881', 'forward')",2
1751,"('R03372', 'reverse')",2
1752,"('R01053', 'forward')",2
1753,"('R00961', 'reverse')",2
1754,"('R10847', 'forward')",2
1755,"('R01054', 'forward')",2
1756,"('R00569', 'forward')",2
1757,"('R04035', 'forward')",2
1758,"('R00490', 'forward')",2
1759,"('R10687', 'reverse')",2
1760,"('R01703', 'forward')",2
1761,"('R01185', 'reverse')",2
1762,"('R01186', 'reverse')",2
1763,"('R00127', 'forward')",2
1764,"('R00287', 'reverse')",2
1765,"('R09087', 'reverse')",2
1766,"('R04559', 'reverse')",2
1767,"('R01113', 'reverse')",2
1768,"('R09683', 'reverse')",2
1769,"('R10443', 'forward')",2
1770,"('R00575', 'reverse')",2
1771,"('R01544', 'reverse')",2
1772,"('R03503', 'forward')",2
1773,"('R03259', 'reverse')",2
1774,"('R00195', 'reverse')",2
1775,"('R02094', 'reverse')",2
1776,"('R07584', 'forward')",2
1777,"('R04640', 'reverse')",2
1778,"('R00571', 'reverse')",2
1779,"('R03429', 'reverse')",2
1780,"('R00156', 'forward')",2
1781,"('R00221', 'reverse')",2
1782,"('R05202', 'forward')",2
1783,"('R01135', 'forward')",2
1784,"('R05758', 'reverse')",2
1785,"('R00722', 'forward')",2
1786,"('R00330', 'reverse')",2
1787,"('R01665', 'reverse')",2
1788,"('R09879', 'reverse')",2
1789,"('R02720', 'reverse')",2
1790,"('R09904', 'forward')",2
1791,"('R01109', 'forward')",2
1792,"('R09880', 'forward')",2
1793,"('R07343', 'reverse')",2
1794,"('R04558', 'forward')",2
1795,"('R03478', 'forward')",2
1796,"('R10065', 'forward')",2
1797,"('R02411', 'forward')",2
1798,"('R01567', 'reverse')",2
1799,"('R00429', 'reverse')",2
1800,"('R09634', 'forward')",2
1801,"('R00426', 'reverse')",2
1802,"('R00149', 'reverse')",2
1803,"('R08964', 'forward')",2
1804,"('R01954', 'forward')",2
1805,"('R03868', 'reverse')",2
1806,"('R05304', 'reverse')",2
1807,"('R02677', 'reverse')",2
1808,"('R05779', 'forward')",2
1809,"('R00125', 'reverse')",2
1810,"('R01918', 'forward')",2
1811,"('R10693', 'forward')",2
1812,"('R07341', 'reverse')",2
1813,"('R00086', 'reverse')",2
1814,"('R02330', 'forward')",2
1815,"('R10548', 'forward')",2
1816,"('R01231', 'reverse')",2
1817,"('R00910', 'reverse')",2
1818,"('R03472', 'forward')",2
1819,"('R01570', 'reverse')",2
1820,"('R04037', 'forward')",2
1821,"('R01053', 'reverse')",2
1822,"('R10847', 'reverse')",2
1823,"('R00569', 'reverse')",2
1824,"('R03330', 'forward')",2
1825,"('R01087', 'forward')",2
1826,"('R00996', 'forward')",2
1827,"('R07644', 'forward')",2
1828,"('R00317', 'forward')",2
1829,"('R01703', 'reverse')",2
1830,"('R00127', 'reverse')",2
1831,"('R02408', 'forward')",2
1832,"('R02361', 'forward')",2
1833,"('R01144', 'forward')",2
1834,"('R10443', 'reverse')",2
1835,"('R03371', 'forward')",2
1836,"('R00335', 'forward')",2
1837,"('R03433', 'forward')",2
1838,"('R07584', 'reverse')",2
1839,"('R10705', 'forward')",2
1840,"('R00720', 'forward')",2
1841,"('R02100', 'forward')",2
1842,"('R01135', 'reverse')",2
1843,"('R01568', 'forward')",2
1844,"('R03409', 'forward')",2
1845,"('R01188', 'forward')",2
1846,"('R00722', 'reverse')",2
1847,"('R01411', 'forward')",2
1848,"('R00951', 'forward')",2
1849,"('R09904', 'reverse')",2
1850,"('R09680', 'forward')",2
1851,"('R00322', 'forward')",2
1852,"('R03478', 'reverse')",2
1853,"('R10065', 'reverse')",2
1854,"('R00223', 'forward')",2
1855,"('R00590', 'forward')",2
1856,"('R09669', 'forward')",2
1857,"('R02411', 'reverse')",2
1858,"('R06424', 'reverse')",2
1859,"('R09634', 'reverse')",2
1860,"('R00159', 'reverse')",2
1861,"('R03428', 'reverse')",2
1862,"('R01532', 'forward')",2
1863,"('R00749', 'forward')",2
1864,"('R00334', 'forward')",2
1865,"('R05779', 'reverse')",2
1866,"('R01918', 'reverse')",2
1867,"('R00004', 'forward')",2
1868,"('R02330', 'reverse')",2
1869,"('R10548', 'reverse')",2
1870,"('R00662', 'reverse')",2
1871,"('R06975', 'reverse')",2
1872,"('R02934', 'reverse')",2
1873,"('R00085', 'forward')",2
1874,"('R02853', 'forward')",2
1875,"('R01049', 'forward')",2
1876,"('R10688', 'forward')",2
1877,"('R00187', 'forward')",2
1878,"('R00124', 'reverse')",2
1879,"('R00515', 'forward')",2
1880,"('R02530', 'forward')",2
1881,"('R00363', 'forward')",2
1882,"('R07404', 'forward')",2
1883,"('R00329', 'forward')",2
1884,"('R03298', 'forward')",2
1885,"('R00570', 'forward')",2
1886,"('R00184', 'reverse')",2
1887,"('R02090', 'forward')",2
1888,"('R00155', 'forward')",2
1889,"('R00774', 'forward')",2
1890,"('R00274', 'forward')",2
1891,"('R03330', 'reverse')",2
1892,"('R01667', 'forward')",2
1893,"('R00996', 'reverse')",2
1894,"('R07644', 'reverse')",2
1895,"('R02184', 'forward')",2
1896,"('R10678', 'forward')",2
1897,"('R02361', 'reverse')",2
1898,"('R03258', 'forward')",2
1899,"('R01144', 'reverse')",2
1900,"('R03422', 'forward')",2
1901,"('R03393', 'reverse')",2
1902,"('R10679', 'forward')",2
1903,"('R03371', 'reverse')",2
1904,"('R00213', 'reverse')",2
1905,"('R03434', 'forward')",2
1906,"('R00335', 'reverse')",2
1907,"('R03427', 'forward')",2
1908,"('R01194', 'forward')",2
1909,"('R01515', 'forward')",2
1910,"('R01189', 'forward')",2
1911,"('R04209', 'forward')",2
1912,"('R03423', 'forward')",2
1913,"('R04378', 'forward')",2
1914,"('R00512', 'forward')",2
1915,"('R00969', 'reverse')",2
1916,"('R00720', 'reverse')",2
1917,"('R00128', 'forward')",2
1918,"('R00158', 'reverse')",2
1919,"('R01568', 'reverse')",2
1920,"('R00157', 'forward')",2
1921,"('R03409', 'reverse')",2
1922,"('R00671', 'forward')",2
1923,"('R03479', 'forward')",2
1924,"('R01411', 'reverse')",2
1925,"('R10775', 'forward')",2
1926,"('R00951', 'reverse')",2
1927,"('R00483', 'forward')",2
1928,"('R10442', 'reverse')",2
1929,"('R00322', 'reverse')",2
1930,"('R03966', 'forward')",2
1931,"('R00223', 'reverse')",2
1932,"('R01857', 'reverse')",2
1933,"('R10277', 'forward')",2
1934,"('R10774', 'forward')",2
1935,"('R01192', 'forward')",2
1936,"('R07839', 'forward')",2
1937,"('R07324', 'reverse')",2
1938,"('R03935', 'reverse')",2
1939,"('R00004', 'reverse')",2
1940,"('R04144', 'forward')",2
1941,"('R00894', 'forward')",2
1942,"('R02853', 'reverse')",2
1943,"('R01049', 'reverse')",2
1944,"('R09670', 'reverse')",2
1945,"('R00187', 'reverse')",2
1946,"('R01668', 'forward')",2
1947,"('R00515', 'reverse')",2
1948,"('R02530', 'reverse')",2
1949,"('R00363', 'reverse')",2
1950,"('R03298', 'reverse')",2
1951,"('R00329', 'reverse')",2
1952,"('R04509', 'reverse')",2
1953,"('R03394', 'reverse')",2
1954,"('R00570', 'reverse')",2
1955,"('R00912', 'reverse')",2
1956,"('R00774', 'reverse')",2
1957,"('R00274', 'reverse')",2
1958,"('R03970', 'forward')",2
1959,"('R05799', 'reverse')",2
1960,"('R08694', 'reverse')",2
1961,"('R00328', 'reverse')",2
1962,"('R02805', 'forward')",2
1963,"('R09126', 'forward')",2
1964,"('R00881', 'forward')",2
1965,"('R10678', 'reverse')",2
1966,"('R03540', 'reverse')",2
1967,"('R03258', 'reverse')",2
1968,"('R01232', 'forward')",2
1969,"('R03422', 'reverse')",2
1970,"('R01571', 'forward')",2
1971,"('R09538', 'forward')",2
1972,"('R10679', 'reverse')",2
1973,"('R09881', 'reverse')",2
1974,"('R00332', 'forward')",2
1975,"('R03427', 'reverse')",2
1976,"('R01194', 'reverse')",2
1977,"('R02092', 'forward')",2
1978,"('R01054', 'reverse')",2
1979,"('R01515', 'reverse')",2
1980,"('R02419', 'forward')",2
1981,"('R04209', 'reverse')",2
1982,"('R01569', 'forward')",2
1983,"('R01137', 'forward')",2
1984,"('R04035', 'reverse')",2
1985,"('R00490', 'reverse')",2
1986,"('R00128', 'reverse')",2
1987,"('R00514', 'forward')",2
1988,"('R02331', 'forward')",2
1989,"('R05801', 'forward')",2
1990,"('R00671', 'reverse')",2
1991,"('R02806', 'forward')",2
1992,"('R01547', 'forward')",2
1993,"('R10775', 'reverse')",2
1994,"('R04372', 'forward')",2
1995,"('R06836', 'forward')",2
1996,"('R03503', 'reverse')",2
1997,"('R07405', 'forward')",2
1998,"('R03418', 'forward')",2
1999,"('R00331', 'forward')",2
2000,"('R02095', 'forward')",2
2001,"('R00156', 'reverse')",2
2002,"('R03966', 'reverse')",2
2003,"('R10277', 'reverse')",2
2004,"('R10774', 'reverse')",2
2005,"('R00333', 'forward')",2
2006,"('R01190', 'forward')",2
2007,"('R05202', 'reverse')",2
2008,"('R07279', 'forward')",2
2009,"('R00497', 'forward')",2
2010,"('R07839', 'reverse')",2
2011,"('R00602', 'forward')",2
2012,"('R05781', 'forward')",2
2013,"('R01109', 'reverse')",2
2014,"('R04144', 'reverse')",2
2015,"('R09880', 'reverse')",2
2016,"('R01292', 'forward')",2
2017,"('R01230', 'forward')",2
2018,"('R04558', 'reverse')",2
2019,"('R00894', 'reverse')",2
2020,"('R01885', 'forward')",2
2021,"('R01668', 'reverse')",2
2022,"('R00961', 'forward')",2
2023,"('R08964', 'reverse')",2
2024,"('R01954', 'reverse')",2
2025,"('R01736', 'forward')",2
2026,"('R10693', 'reverse')",2
2027,"('R03970', 'reverse')",2
2028,"('R01186', 'forward')",2
2029,"('R00287', 'forward')",2
2030,"('R09087', 'forward')",2
2031,"('R09126', 'reverse')",2
2032,"('R07583', 'forward')",2
2033,"('R00881', 'reverse')",2
2034,"('R00347', 'forward')",2
2035,"('R00575', 'forward')",2
2036,"('R03472', 'reverse')",2
2037,"('R00195', 'forward')",2
2038,"('R03259', 'forward')",2
2039,"('R02094', 'forward')",2
2040,"('R01232', 'reverse')",2
2041,"('R04640', 'forward')",2
2042,"('R00571', 'forward')",2
2043,"('R04037', 'reverse')",2
2044,"('R01571', 'reverse')",2
2045,"('R09538', 'reverse')",2
2046,"('R02741', 'forward')",2
2047,"('R03430', 'forward')",2
2048,"('R00332', 'reverse')",2
2049,"('R02098', 'forward')",2
2050,"('R00138', 'forward')",2
2051,"('R04638', 'forward')",2
2052,"('R05758', 'forward')",2
2053,"('R02419', 'reverse')",2
2054,"('R01087', 'reverse')",2
2055,"('R01137', 'reverse')",2
2056,"('R00317', 'reverse')",2
2057,"('R09879', 'forward')",2
2058,"('R02720', 'forward')",2
2059,"('R00499', 'forward')",2
2060,"('R02408', 'reverse')",2
2061,"('R02331', 'reverse')",2
2062,"('R05801', 'reverse')",2
2063,"('R01547', 'reverse')",2
2064,"('R02806', 'reverse')",2
2065,"('R03333', 'forward')",2
2066,"('R06836', 'reverse')",2
2067,"('R03433', 'reverse')",2
2068,"('R03418', 'reverse')",2
2069,"('R02504', 'forward')",2
2070,"('R10705', 'reverse')",2
2071,"('R05304', 'forward')",2
2072,"('R00122', 'forward')",2
2073,"('R02100', 'reverse')",2
2074,"('R00333', 'reverse')",2
2075,"('R07279', 'reverse')",2
2076,"('R02093', 'forward')",2
2077,"('R01188', 'reverse')",2
2078,"('R02188', 'forward')",2
2079,"('R00719', 'forward')",2
2080,"('R01231', 'forward')",2
2081,"('R00910', 'forward')",2
2082,"('R09882', 'forward')",2
2083,"('R01230', 'reverse')",2
2084,"('R09680', 'reverse')",2
2085,"('R00590', 'reverse')",2
2086,"('R09669', 'reverse')",2
2087,"('R00527', 'forward')",2
2088,"('R00220', 'forward')",2
2089,"('R07641', 'forward')",2
2090,"('R01532', 'reverse')",2
2091,"('R00749', 'reverse')",2
2092,"('R00334', 'reverse')",2
2093,"('R01736', 'reverse')",2
2094,"('R03471', 'forward')",2
2095,"('R04383', 'forward')",2
2096,"('R00085', 'reverse')",2
2097,"('R07583', 'reverse')",2
2098,"('R00347', 'reverse')",2
2099,"('R10688', 'reverse')",2
2100,"('R03457', 'forward')",2
2101,"('R00578', 'forward')",2
2102,"('R09978', 'forward')",2
2103,"('R02319', 'forward')",2
2104,"('R07404', 'reverse')",2
2105,"('R10135', 'forward')",2
2106,"('R02090', 'reverse')",2
2107,"('R02741', 'reverse')",2
2108,"('R03430', 'reverse')",2
2109,"('R00155', 'reverse')",2
2110,"('R02098', 'reverse')",2
2111,"('R00138', 'reverse')",2
2112,"('R04638', 'reverse')",2
2113,"('R04382', 'forward')",2
2114,"('R01667', 'reverse')",2
2115,"('R00573', 'forward')",2
2116,"('R02184', 'reverse')",2
2117,"('R10408', 'forward')",2
2118,"('R00499', 'reverse')",2
2119,"('R00436', 'forward')",2
2120,"('R03333', 'reverse')",2
2121,"('R10846', 'forward')",2
2122,"('R03434', 'reverse')",2
2123,"('R06424', 'forward')",2
2124,"('R00159', 'forward')",2
2125,"('R01189', 'reverse')",2
2126,"('R02504', 'reverse')",2
2127,"('R10773', 'forward')",2
2128,"('R06982', 'forward')",2
2129,"('R00122', 'reverse')",2
2130,"('R03423', 'reverse')",2
2131,"('R03428', 'forward')",2
2132,"('R00512', 'reverse')",2
2133,"('R04378', 'reverse')",2
2134,"('R00157', 'reverse')",2
2135,"('R02093', 'reverse')",2
2136,"('R00662', 'forward')",2
2137,"('R06975', 'forward')",2
2138,"('R02934', 'forward')",2
2139,"('R03479', 'reverse')",2
2140,"('R02188', 'reverse')",2
2141,"('R00087', 'forward')",2
2142,"('R00719', 'reverse')",2
2143,"('R05800', 'forward')",2
2144,"('R09882', 'reverse')",2
2145,"('R00124', 'forward')",2
2146,"('R00483', 'reverse')",2
2147,"('R01187', 'forward')",2
2148,"('R00723', 'forward')",2
2149,"('R00184', 'forward')",2
2150,"('R02326', 'forward')",2
2151,"('R00527', 'reverse')",2
2152,"('R01192', 'reverse')",2
2153,"('R00220', 'reverse')",2
2154,"('R01401', 'reverse')",3
2155,"('R01209', 'reverse')",3
2156,"('R02773', 'forward')",3
2157,"('R10064', 'forward')",3
2158,"('R04532', 'forward')",3
2159,"('R01770', 'reverse')",3
2160,"('R00355', 'reverse')",3
2161,"('R01291', 'reverse')",3
2162,"('R05839', 'forward')",3
2163,"('R00768', 'reverse')",3
2164,"('R01467', 'forward')",3
2165,"('R01677', 'forward')",3
2166,"('R00896', 'reverse')",3
2167,"('R00576', 'reverse')",3
2168,"('R02781', 'forward')",3
2169,"('R10096', 'forward')",3
2170,"('R07613', 'reverse')",3
2171,"('R04174', 'reverse')",3
2172,"('R08891', 'forward')",3
2173,"('R01882', 'forward')",3
2174,"('R01149', 'reverse')",3
2175,"('R03378', 'forward')",3
2176,"('R00672', 'reverse')",3
2177,"('R00373', 'forward')",3
2178,"('R09825', 'reverse')",3
2179,"('R07408', 'forward')",3
2180,"('R01713', 'forward')",3
2181,"('R04441', 'reverse')",3
2182,"('R04529', 'reverse')",3
2183,"('R01150', 'reverse')",3
2184,"('R09821', 'reverse')",3
2185,"('R01245', 'forward')",3
2186,"('R10270', 'reverse')",3
2187,"('R07396', 'forward')",3
2188,"('R00153', 'reverse')",3
2189,"('R00258', 'reverse')",3
2190,"('R00907', 'forward')",3
2191,"('R03013', 'forward')",3
2192,"('R10178', 'reverse')",3
2193,"('R00997', 'forward')",3
2194,"('R01080', 'forward')",3
2195,"('R09595', 'forward')",3
2196,"('R01214', 'reverse')",3
2197,"('R02852', 'forward')",3
2198,"('R00588', 'forward')",3
2199,"('R04475', 'forward')",3
2200,"('R02733', 'reverse')",3
2201,"('R09824', 'forward')",3
2202,"('R01580', 'forward')",3
2203,"('R03887', 'reverse')",3
2204,"('R02137', 'reverse')",3
2205,"('R05053', 'reverse')",3
2206,"('R00401', 'forward')",3
2207,"('R03053', 'forward')",3
2208,"('R01401', 'forward')",3
2209,"('R01255', 'reverse')",3
2210,"('R00510', 'reverse')",3
2211,"('R00067', 'reverse')",3
2212,"('R01209', 'forward')",3
2213,"('R02293', 'reverse')",3
2214,"('R07921', 'reverse')",3
2215,"('R00491', 'forward')",3
2216,"('R00579', 'reverse')",3
2217,"('R00355', 'forward')",3
2218,"('R01291', 'forward')",3
2219,"('R01770', 'forward')",3
2220,"('R00655', 'forward')",3
2221,"('R01648', 'reverse')",3
2222,"('R10469', 'forward')",3
2223,"('R00896', 'forward')",3
2224,"('R01148', 'reverse')",3
2225,"('R02493', 'reverse')",3
2226,"('R06439', 'forward')",3
2227,"('R00400', 'forward')",3
2228,"('R00369', 'reverse')",3
2229,"('R00372', 'reverse')",3
2230,"('R04029', 'forward')",3
2231,"('R02494', 'reverse')",3
2232,"('R01149', 'forward')",3
2233,"('R02802', 'reverse')",3
2234,"('R00668', 'reverse')",3
2235,"('R09825', 'forward')",3
2236,"('R04529', 'forward')",3
2237,"('R01652', 'reverse')",3
2238,"('R01150', 'forward')",3
2239,"('R00895', 'forward')",3
2240,"('R03243', 'forward')",3
2241,"('R00457', 'reverse')",3
2242,"('R02199', 'reverse')",3
2243,"('R09939', 'reverse')",3
2244,"('R03384', 'reverse')",3
2245,"('R00194', 'forward')",3
2246,"('R06977', 'forward')",3
2247,"('R07651', 'forward')",3
2248,"('R00153', 'forward')",3
2249,"('R01886', 'forward')",3
2250,"('R02735', 'forward')",3
2251,"('R01216', 'reverse')",3
2252,"('R01583', 'forward')",3
2253,"('R08890', 'reverse')",3
2254,"('R05070', 'forward')",3
2255,"('R09993', 'reverse')",3
2256,"('R00585', 'reverse')",3
2257,"('R02283', 'forward')",3
2258,"('R10460', 'forward')",3
2259,"('R01579', 'forward')",3
2260,"('R08714', 'reverse')",3
2261,"('R03887', 'forward')",3
2262,"('R00908', 'reverse')",3
2263,"('R07919', 'reverse')",3
2264,"('R02734', 'reverse')",3
2265,"('R00567', 'reverse')",3
2266,"('R07943', 'forward')",3
2267,"('R07918', 'forward')",3
2268,"('R05052', 'reverse')",3
2269,"('R00510', 'forward')",3
2270,"('R02293', 'forward')",3
2271,"('R00067', 'forward')",3
2272,"('R02143', 'reverse')",3
2273,"('R08895', 'reverse')",3
2274,"('R00453', 'reverse')",3
2275,"('R00579', 'forward')",3
2276,"('R01712', 'reverse')",3
2277,"('R01215', 'reverse')",3
2278,"('R00903', 'forward')",3
2279,"('R04173', 'reverse')",3
2280,"('R04152', 'reverse')",3
2281,"('R00369', 'forward')",3
2282,"('R04736', 'reverse')",3
2283,"('R02494', 'forward')",3
2284,"('R00667', 'forward')",3
2285,"('R03266', 'reverse')",3
2286,"('R10179', 'reverse')",3
2287,"('R08894', 'reverse')",3
2288,"('R01266', 'reverse')",3
2289,"('R04247', 'reverse')",3
2290,"('R00457', 'forward')",3
2291,"('R01128', 'forward')",3
2292,"('R02461', 'reverse')",3
2293,"('R09939', 'forward')",3
2294,"('R03384', 'forward')",3
2295,"('R00765', 'reverse')",3
2296,"('R04438', 'forward')",3
2297,"('R00768', 'forward')",3
2298,"('R04782', 'reverse')",3
2299,"('R07920', 'reverse')",3
2300,"('R08890', 'forward')",3
2301,"('R06423', 'reverse')",3
2302,"('R00576', 'forward')",3
2303,"('R03421', 'reverse')",3
2304,"('R00460', 'reverse')",3
2305,"('R09993', 'forward')",3
2306,"('R07613', 'forward')",3
2307,"('R08714', 'forward')",3
2308,"('R07945', 'reverse')",3
2309,"('R01090', 'reverse')",3
2310,"('R04174', 'forward')",3
2311,"('R00652', 'reverse')",3
2312,"('R00672', 'forward')",3
2313,"('R02734', 'forward')",3
2314,"('R07919', 'forward')",3
2315,"('R00908', 'forward')",3
2316,"('R09821', 'forward')",3
2317,"('R04441', 'forward')",3
2318,"('R05052', 'forward')",3
2319,"('R00260', 'reverse')",3
2320,"('R08568', 'reverse')",3
2321,"('R10270', 'forward')",3
2322,"('R03001', 'reverse')",3
2323,"('R00258', 'forward')",3
2324,"('R08895', 'forward')",3
2325,"('R03894', 'reverse')",3
2326,"('R10178', 'forward')",3
2327,"('R00182', 'reverse')",3
2328,"('R01712', 'forward')",3
2329,"('R01214', 'forward')",3
2330,"('R00494', 'reverse')",3
2331,"('R01215', 'forward')",3
2332,"('R08197', 'reverse')",3
2333,"('R10630', 'reverse')",3
2334,"('R10064', 'reverse')",3
2335,"('R02733', 'forward')",3
2336,"('R03266', 'forward')",3
2337,"('R01467', 'reverse')",3
2338,"('R02137', 'forward')",3
2339,"('R01677', 'reverse')",3
2340,"('R04247', 'forward')",3
2341,"('R05053', 'forward')",3
2342,"('R02781', 'reverse')",3
2343,"('R01255', 'forward')",3
2344,"('R08891', 'reverse')",3
2345,"('R07277', 'reverse')",3
2346,"('R00373', 'reverse')",3
2347,"('R07408', 'reverse')",3
2348,"('R07921', 'forward')",3
2349,"('R08893', 'reverse')",3
2350,"('R07940', 'reverse')",3
2351,"('R01713', 'reverse')",3
2352,"('R03378', 'reverse')",3
2353,"('R04782', 'forward')",3
2354,"('R01245', 'reverse')",3
2355,"('R07920', 'forward')",3
2356,"('R01648', 'forward')",3
2357,"('R01148', 'forward')",3
2358,"('R03421', 'forward')",3
2359,"('R07396', 'reverse')",3
2360,"('R02493', 'forward')",3
2361,"('R00907', 'reverse')",3
2362,"('R00997', 'reverse')",3
2363,"('R00400', 'reverse')",3
2364,"('R00372', 'forward')",3
2365,"('R00668', 'forward')",3
2366,"('R01080', 'reverse')",3
2367,"('R09595', 'reverse')",3
2368,"('R02802', 'forward')",3
2369,"('R02852', 'reverse')",3
2370,"('R04475', 'reverse')",3
2371,"('R01652', 'forward')",3
2372,"('R09824', 'reverse')",3
2373,"('R01580', 'reverse')",3
2374,"('R00260', 'forward')",3
2375,"('R02199', 'forward')",3
2376,"('R03001', 'forward')",3
2377,"('R10147', 'reverse')",3
2378,"('R03894', 'forward')",3
2379,"('R00401', 'reverse')",3
2380,"('R03053', 'reverse')",3
2381,"('R01216', 'forward')",3
2382,"('R00494', 'forward')",3
2383,"('R08197', 'forward')",3
2384,"('R00491', 'reverse')",3
2385,"('R00585', 'forward')",3
2386,"('R10630', 'forward')",3
2387,"('R00655', 'reverse')",3
2388,"('R02200', 'reverse')",3
2389,"('R10469', 'reverse')",3
2390,"('R00589', 'reverse')",3
2391,"('R01155', 'reverse')",3
2392,"('R00567', 'forward')",3
2393,"('R06439', 'reverse')",3
2394,"('R03178', 'reverse')",3
2395,"('R04029', 'reverse')",3
2396,"('R07940', 'forward')",3
2397,"('R02143', 'forward')",3
2398,"('R07277', 'forward')",3
2399,"('R00453', 'forward')",3
2400,"('R08893', 'forward')",3
2401,"('R10673', 'reverse')",3
2402,"('R03243', 'reverse')",3
2403,"('R04438', 'reverse')",3
2404,"('R00895', 'reverse')",3
2405,"('R02773', 'reverse')",3
2406,"('R06977', 'reverse')",3
2407,"('R00194', 'reverse')",3
2408,"('R04173', 'forward')",3
2409,"('R01886', 'reverse')",3
2410,"('R02735', 'reverse')",3
2411,"('R04152', 'forward')",3
2412,"('R07651', 'reverse')",3
2413,"('R04736', 'forward')",3
2414,"('R04532', 'reverse')",3
2415,"('R05839', 'reverse')",3
2416,"('R01266', 'forward')",3
2417,"('R10179', 'forward')",3
2418,"('R01583', 'reverse')",3
2419,"('R05070', 'reverse')",3
2420,"('R08894', 'forward')",3
2421,"('R02461', 'forward')",3
2422,"('R02283', 'reverse')",3
2423,"('R01882', 'reverse')",3
2424,"('R10460', 'reverse')",3
2425,"('R01579', 'reverse')",3
2426,"('R10096', 'reverse')",3
2427,"('R00765', 'forward')",3
2428,"('R10147', 'forward')",3
2429,"('R07918', 'reverse')",3
2430,"('R07943', 'reverse')",3
2431,"('R06423', 'forward')",3
2432,"('R00460', 'forward')",3
2433,"('R03013', 'reverse')",3
2434,"('R07945', 'forward')",3
2435,"('R01090', 'forward')",3
2436,"('R00652', 'forward')",3
2437,"('R02200', 'forward')",3
2438,"('R00589', 'forward')",3
2439,"('R00903', 'reverse')",3
2440,"('R01155', 'forward')",3
2441,"('R00588', 'reverse')",3
2442,"('R03178', 'forward')",3
2443,"('R08568', 'forward')",3
2444,"('R00667', 'reverse')",3
2445,"('R00182', 'forward')",3
2446,"('R10673', 'forward')",3
2447,"('R01128', 'reverse')",3
2448,"('R01027', 'forward')",4
2449,"('R05774', 'reverse')",4
2450,"('R04463', 'forward')",4
2451,"('R01240', 'reverse')",4
2452,"('R03553', 'forward')",4
